work_year,job_title,job_category,salary_in_usd,work_setting
2022,Data Scientist,Data Science and Research,129300,In-person
2022,Data Analyst,Data Analysis,139600,In-person
2022,Data Analyst,Data Analysis,85700,In-person
2022,Data Engineer,Data Engineering,185000,Remote
2022,Data Engineer,Data Engineering,50000,Remote
2022,Data Engineer,Data Engineering,185900,In-person
2022,Data Engineer,Data Engineering,129300,In-person
2022,Data Scientist,Data Science and Research,225000,In-person
2022,Data Scientist,Data Science and Research,156400,In-person
2022,Data Scientist,Data Science and Research,200000,Remote
2022,Data Scientist,Data Science and Research,175000,Remote
2022,Data Engineer,Data Engineering,185900,In-person
2022,Data Engineer,Data Engineering,129300,In-person
2022,ML Engineer,Machine Learning and AI,148500,Remote
2022,ML Engineer,Machine Learning and AI,98200,Remote
2022,Data Analyst,Data Analysis,115000,Remote
2022,Data Analyst,Data Analysis,95000,Remote
2022,Data Architect,Data Architecture and Modeling,225000,Remote
2022,Data Architect,Data Architecture and Modeling,66000,Remote
2022,Data Scientist,Data Science and Research,185000,Remote
2022,Data Scientist,Data Science and Research,50000,Remote
2022,Data Scientist,Data Science and Research,47280,In-person
2022,Data Scientist,Data Science and Research,37824,In-person
2022,Data Manager,Leadership and Management,134000,In-person
2022,Data Manager,Leadership and Management,98000,In-person
2022,Data Analyst,Data Analysis,105000,In-person
2022,Data Analyst,Data Analysis,62000,In-person
2022,BI Data Analyst,Data Analysis,57000,Remote
2022,Big Data Engineer,Data Engineering,161311,Hybrid
2022,Data Scientist,Data Science and Research,144200,Remote
2022,Data Scientist,Data Science and Research,115360,Remote
2022,Data Scientist,Data Science and Research,83171,In-person
2022,Data Engineer,Data Engineering,73546,In-person
2022,Data Engineer,Data Engineering,42026,In-person
2022,Data Engineer,Data Engineering,170000,Remote
2022,Data Engineer,Data Engineering,150000,Remote
2022,Data Architect,Data Architecture and Modeling,180000,Remote
2022,Data Architect,Data Architecture and Modeling,160000,Remote
2022,Data Scientist,Data Science and Research,108000,Hybrid
2022,Machine Learning Manager,Machine Learning and AI,200000,Remote
2022,Machine Learning Manager,Machine Learning and AI,150000,Remote
2022,Data Manager,Leadership and Management,125976,Hybrid
2022,Data Engineer,Data Engineering,188700,Remote
2022,Data Engineer,Data Engineering,160395,Remote
2022,Data Analyst,Data Analysis,115934,Remote
2022,Data Analyst,Data Analysis,81666,Remote
2022,Data Engineer,Data Engineering,300000,In-person
2022,Data Engineer,Data Engineering,225000,In-person
2022,Data Scientist,Data Science and Research,198440,Remote
2022,Data Scientist,Data Science and Research,144000,Remote
2022,Applied Scientist,Data Science and Research,191475,Remote
2022,Applied Scientist,Data Science and Research,141525,Remote
2022,Data Analyst,Data Analysis,50432,In-person
2022,Data Analyst,Data Analysis,36773,In-person
2022,Data Scientist,Data Science and Research,75648,Remote
2022,Lead Data Scientist,Data Science and Research,156868,Remote
2022,BI Analyst,BI and Visualization,200000,Remote
2022,Data Scientist,Data Science and Research,198440,In-person
2022,Data Scientist,Data Science and Research,144000,In-person
2022,Lead Machine Learning Engineer,Machine Learning and AI,69344,Remote
2022,Data Analyst,Data Analysis,90000,Remote
2022,Research Scientist,Data Science and Research,126080,In-person
2022,Research Scientist,Data Science and Research,84053,In-person
2022,Data Engineer,Data Engineering,200000,Remote
2022,Data Engineer,Data Engineering,180000,Remote
2022,Analytics Engineer,Leadership and Management,108000,Remote
2022,Analytics Engineer,Leadership and Management,85000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,210000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,180000,Remote
2022,Data Engineer,Data Engineering,165000,Remote
2022,Data Engineer,Data Engineering,132000,Remote
2022,Analytics Engineer,Leadership and Management,130000,Remote
2022,Analytics Engineer,Leadership and Management,110000,Remote
2022,BI Data Analyst,Data Analysis,45050,Hybrid
2021,Data Analyst,Data Analysis,42028,Hybrid
2022,Data Analytics Engineer,Leadership and Management,135000,Remote
2022,Data Engineer,Data Engineering,178800,Remote
2022,Data Engineer,Data Engineering,132100,Remote
2022,Data Analyst,Data Analysis,20000,Hybrid
2022,Machine Learning Engineer,Machine Learning and AI,140000,In-person
2022,Machine Learning Engineer,Machine Learning and AI,110000,In-person
2022,Data Engineer,Data Engineering,160000,Remote
2022,Data Engineer,Data Engineering,85000,Remote
2022,ETL Developer,Data Engineering,250000,Remote
2022,ETL Developer,Data Engineering,63000,Remote
2022,Data Engineer,Data Engineering,187200,Remote
2022,Data Engineer,Data Engineering,116100,Remote
2022,Data Engineer,Data Engineering,200000,Remote
2022,Data Engineer,Data Engineering,145000,Remote
2022,Data Engineer,Data Engineering,229998,In-person
2022,Data Engineer,Data Engineering,154545,In-person
2022,Data Scientist,Data Science and Research,215000,In-person
2022,Data Scientist,Data Science and Research,159000,In-person
2022,Data Engineer,Data Engineering,229998,In-person
2022,Data Engineer,Data Engineering,154545,In-person
2022,AI Scientist,Machine Learning and AI,50000,Remote
2022,Data Scientist Lead,Data Science and Research,183000,Remote
2022,Data Analyst,Data Analysis,99750,Remote
2022,Data Analyst,Data Analysis,68400,Remote
2022,Data Scientist,Data Science and Research,236900,Remote
2022,Data Scientist,Data Science and Research,159200,Remote
2022,Data Science Manager,Data Science and Research,243225,Remote
2022,Data Science Manager,Data Science and Research,179775,Remote
2022,Data Engineer,Data Engineering,175000,Remote
2022,Data Engineer,Data Engineering,150000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,210000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,180000,Remote
2022,Data Scientist,Data Science and Research,148000,Remote
2022,Data Scientist,Data Science and Research,128000,Remote
2022,Data Architect,Data Architecture and Modeling,190000,Remote
2022,Data Architect,Data Architecture and Modeling,135000,Remote
2022,Analytics Engineer,Leadership and Management,130000,Remote
2022,Analytics Engineer,Leadership and Management,110000,Remote
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Data Engineer,Data Engineering,160000,Remote
2022,Data Engineer,Data Engineering,85000,Remote
2022,Data Scientist,Data Science and Research,218000,In-person
2022,Data Scientist,Data Science and Research,145300,In-person
2022,ML Engineer,Machine Learning and AI,195400,Remote
2022,ML Engineer,Machine Learning and AI,131300,Remote
2022,Data Specialist,Data Management and Strategy,105000,Remote
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Data Scientist,Data Science and Research,207000,Remote
2022,Data Scientist,Data Science and Research,153000,Remote
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Data Analyst,Data Analysis,110000,In-person
2022,Data Analyst,Data Analysis,99000,In-person
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Machine Learning Engineer,Machine Learning and AI,200000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,135000,Remote
2022,Data Scientist,Data Science and Research,207000,Remote
2022,Data Scientist,Data Science and Research,153000,Remote
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Data Engineer,Data Engineering,195700,In-person
2022,Data Engineer,Data Engineering,130500,In-person
2022,ML Engineer,Machine Learning and AI,130000,Remote
2022,ML Engineer,Machine Learning and AI,84000,Remote
2022,Data Operations Engineer,Data Quality and Operations,100000,Remote
2022,Data Operations Engineer,Data Quality and Operations,60000,Remote
2022,Data Engineer,Data Engineering,80036,Remote
2022,Data Engineer,Data Engineering,67723,Remote
2022,Data Engineer,Data Engineering,141300,In-person
2022,Data Engineer,Data Engineering,102100,In-person
2022,Data Analyst,Data Analysis,50432,In-person
2022,Data Analyst,Data Analysis,36773,In-person
2022,Business Data Analyst,Data Analysis,150000,Remote
2022,Data Scientist,Data Science and Research,102200,Remote
2022,Data Analyst,Data Analysis,144000,Remote
2022,Data Analyst,Data Analysis,113000,Remote
2022,AI Scientist,Machine Learning and AI,31520,Remote
2022,Data Architect,Data Architecture and Modeling,195400,Remote
2022,Data Architect,Data Architecture and Modeling,131300,Remote
2022,Machine Learning Engineer,Machine Learning and AI,195400,Remote
2022,Machine Learning Engineer,Machine Learning and AI,131300,Remote
2022,Data Architect,Data Architecture and Modeling,195400,Remote
2022,Data Architect,Data Architecture and Modeling,131300,Remote
2022,Data Architect,Data Architecture and Modeling,190000,Remote
2022,Data Architect,Data Architecture and Modeling,135000,Remote
2022,Data Engineer,Data Engineering,135000,Remote
2022,Data Engineer,Data Engineering,80000,Remote
2022,Data Engineer,Data Engineering,160000,Remote
2022,Data Engineer,Data Engineering,85000,Remote
2022,Data Engineer,Data Engineering,178800,Remote
2022,Data Engineer,Data Engineering,132100,Remote
2022,NLP Engineer,Machine Learning and AI,60000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,63040,Hybrid
2022,Business Data Analyst,Data Analysis,50000,Remote
2022,Data Engineer,Data Engineering,140000,Remote
2022,Data Engineer,Data Engineering,105000,Remote
2022,Data Engineer,Data Engineering,80036,Remote
2022,Data Engineer,Data Engineering,67723,Remote
2022,Analytics Engineer,Leadership and Management,190000,Remote
2022,Analytics Engineer,Leadership and Management,140000,Remote
2022,Data Operations Engineer,Data Quality and Operations,100000,Remote
2022,Data Operations Engineer,Data Quality and Operations,60000,Remote
2022,Data Scientist,Data Science and Research,180000,Remote
2022,Data Scientist,Data Science and Research,165000,Remote
2022,Applied Machine Learning Scientist,Machine Learning and AI,108000,In-person
2021,Machine Learning Research Engineer,Data Science and Research,20000,Hybrid
2022,Data Architect,Data Architecture and Modeling,190000,Remote
2022,Data Architect,Data Architecture and Modeling,135000,Remote
2022,Data Scientist,Data Science and Research,179400,In-person
2022,Data Scientist,Data Science and Research,154000,In-person
2022,Machine Learning Scientist,Machine Learning and AI,193900,In-person
2022,Machine Learning Scientist,Machine Learning and AI,129300,In-person
2022,Data Science Manager,Data Science and Research,222640,In-person
2022,Data Science Manager,Data Science and Research,182160,In-person
2022,Data Engineer,Data Engineering,150000,In-person
2022,Data Engineer,Data Engineering,100000,In-person
2022,Analytics Engineer,Leadership and Management,122500,Remote
2022,Analytics Engineer,Leadership and Management,100000,Remote
2022,Data Engineer,Data Engineering,297500,Remote
2022,Data Engineer,Data Engineering,260000,Remote
2021,Machine Learning Developer,Machine Learning and AI,15000,Remote
2022,Data Engineer,Data Engineering,193000,Remote
2022,Data Scientist,Data Science and Research,93000,In-person
2022,Data Scientist,Data Science and Research,73000,In-person
2022,Data Operations Engineer,Data Quality and Operations,100000,Remote
2022,Data Operations Engineer,Data Quality and Operations,60000,Remote
2022,Data Scientist,Data Science and Research,136994,Remote
2022,Data Scientist,Data Science and Research,101570,Remote
2022,ETL Developer,Data Engineering,250000,Remote
2022,ETL Developer,Data Engineering,63000,Remote
2022,Data Manager,Leadership and Management,134000,In-person
2022,Data Manager,Leadership and Management,98000,In-person
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Director of Data Science,Data Science and Research,57786,Hybrid
2022,Data Analyst,Data Analysis,136000,Remote
2022,Data Analyst,Data Analysis,112000,Remote
2022,Data Scientist,Data Science and Research,172000,Remote
2022,Data Scientist,Data Science and Research,140000,Remote
2022,Data Engineer,Data Engineering,215000,In-person
2022,Data Engineer,Data Engineering,164000,In-person
2022,Data Engineer,Data Engineering,300000,In-person
2022,Data Engineer,Data Engineering,130000,In-person
2022,Data Engineer,Data Engineering,250000,Remote
2022,Data Engineer,Data Engineering,63000,Remote
2022,Data Engineer,Data Engineering,180000,Remote
2022,Data Engineer,Data Engineering,150000,Remote
2021,Data Engineer,Data Engineering,45390,Hybrid
2022,Data Engineer,Data Engineering,250000,Remote
2022,Data Engineer,Data Engineering,63000,Remote
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Data Analyst,Data Analysis,97500,Remote
2022,Applied Scientist,Data Science and Research,212800,Remote
2022,Applied Scientist,Data Science and Research,142800,Remote
2022,Data Scientist,Data Science and Research,73546,Hybrid
2022,Data Scientist,Data Science and Research,50000,Hybrid
2022,Data Scientist,Data Science and Research,151800,In-person
2022,Data Scientist,Data Science and Research,130240,In-person
2022,Analytics Engineer,Leadership and Management,165000,Remote
2022,Analytics Engineer,Leadership and Management,140250,Remote
2022,Data Engineer,Data Engineering,135000,In-person
2022,Data Engineer,Data Engineering,115000,In-person
2022,Data Scientist,Data Science and Research,179400,Remote
2022,Data Scientist,Data Science and Research,154000,Remote
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Financial Data Analyst,Data Analysis,75000,In-person
2022,Data Engineer,Data Engineering,84053,Remote
2022,Data Engineer,Data Engineering,73546,Remote
2022,Data Engineer,Data Engineering,98506,Remote
2022,Data Engineer,Data Engineering,86193,Remote
2022,Data Engineer,Data Engineering,84053,Remote
2022,Data Engineer,Data Engineering,73546,Remote
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Analytics Engineer,Leadership and Management,102663,Remote
2022,Analytics Engineer,Leadership and Management,80041,Remote
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Data Engineer,Data Engineering,104611,Remote
2022,Data Engineer,Data Engineering,82280,Remote
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Data Scientist,Data Science and Research,191475,In-person
2022,Data Scientist,Data Science and Research,141525,In-person
2022,Data Analyst,Data Analysis,115000,In-person
2022,Data Scientist,Data Science and Research,31520,Hybrid
2022,Data Operations Analyst,Data Quality and Operations,81000,Remote
2022,Data Operations Analyst,Data Quality and Operations,66000,Remote
2022,Data Analyst,Data Analysis,46000,Remote
2022,Data Engineer,Data Engineering,80000,Remote
2022,Machine Learning Scientist,Machine Learning and AI,200000,Remote
2022,Machine Learning Scientist,Machine Learning and AI,180000,Remote
2022,AI Scientist,Machine Learning and AI,200000,Remote
2022,Data Scientist,Data Science and Research,204100,In-person
2022,Data Scientist,Data Science and Research,136100,In-person
2022,Analytics Engineer,Leadership and Management,250000,In-person
2022,Analytics Engineer,Leadership and Management,63000,In-person
2022,Data Scientist,Data Science and Research,118208,In-person
2022,Data Scientist,Data Science and Research,110820,In-person
2021,Computer Vision Software Engineer,Machine Learning and AI,19073,Hybrid
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Data Scientist,Data Science and Research,191475,Remote
2022,Data Scientist,Data Science and Research,141525,Remote
2022,Data Specialist,Data Management and Strategy,95000,Remote
2022,Data Specialist,Data Management and Strategy,70000,Remote
2022,Applied Machine Learning Scientist,Machine Learning and AI,75000,Remote
2022,Data Analyst,Data Analysis,113000,In-person
2022,Data Scientist,Data Science and Research,170000,Remote
2022,Data Scientist,Data Science and Research,130000,Remote
2022,Data Analytics Consultant,Leadership and Management,113000,Remote
2022,Product Data Analyst,Data Analysis,140000,Remote
2021,Data Analyst,Data Analysis,50000,Remote
2022,BI Data Analyst,Data Analysis,53368,Remote
2022,Data Scientist,Data Science and Research,175000,In-person
2022,Data Scientist,Data Science and Research,140000,In-person
2022,Lead Data Scientist,Data Science and Research,29944,Hybrid
2022,Analytics Engineer,Leadership and Management,250000,In-person
2022,Analytics Engineer,Leadership and Management,63000,In-person
2022,Data Scientist,Data Science and Research,160000,In-person
2022,Data Scientist,Data Science and Research,119300,In-person
2022,Research Scientist,Data Science and Research,145000,Hybrid
2022,Data Engineer,Data Engineering,105000,In-person
2022,Data Engineer,Data Engineering,90000,In-person
2022,ETL Developer,Data Engineering,146200,Remote
2022,ETL Developer,Data Engineering,124270,Remote
2022,Data Scientist,Data Science and Research,225000,In-person
2022,Data Scientist,Data Science and Research,160000,In-person
2022,Data Scientist,Data Science and Research,54634,Remote
2022,Data Engineer,Data Engineering,185800,Remote
2022,Data Engineer,Data Engineering,137400,Remote
2022,Analytics Engineer,Leadership and Management,245000,In-person
2022,Analytics Engineer,Leadership and Management,180000,In-person
2022,Analytics Engineer,Leadership and Management,203500,In-person
2022,Analytics Engineer,Leadership and Management,152000,In-person
2022,Data Engineer,Data Engineering,250000,In-person
2022,Data Engineer,Data Engineering,63000,In-person
2022,Machine Learning Infrastructure Engineer,Machine Learning and AI,186000,Remote
2022,Machine Learning Infrastructure Engineer,Machine Learning and AI,148800,Remote
2022,Machine Learning Engineer,Machine Learning and AI,128058,Hybrid
2022,Data Scientist,Data Science and Research,82000,In-person
2022,Data Scientist,Data Science and Research,110000,Remote
2022,Applied Machine Learning Scientist,Machine Learning and AI,173000,Hybrid
2022,Data Scientist,Data Science and Research,203500,In-person
2022,Data Scientist,Data Science and Research,152000,In-person
2022,Machine Learning Engineer,Machine Learning and AI,186000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,148800,Remote
2022,Data Science Manager,Data Science and Research,158000,Remote
2022,Data Science Manager,Data Science and Research,134000,Remote
2022,Data Scientist,Data Science and Research,170000,Remote
2022,Data Scientist,Data Science and Research,120000,Remote
2022,Analytics Engineer,Leadership and Management,200000,Remote
2022,Analytics Engineer,Leadership and Management,150000,Remote
2022,Data Analyst,Data Analysis,216200,In-person
2022,Data Analyst,Data Analysis,144100,In-person
2022,Data Scientist,Data Science and Research,115573,In-person
2022,Data Scientist,Data Science and Research,89306,In-person
2022,ETL Developer,Data Engineering,250000,In-person
2022,ETL Developer,Data Engineering,63000,In-person
2022,Data Engineer,Data Engineering,135000,Remote
2022,Data Engineer,Data Engineering,85000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,135000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,85000,Remote
2022,Data Science Manager,Data Science and Research,206000,Remote
2022,Data Science Manager,Data Science and Research,175100,Remote
2022,Machine Learning Engineer,Machine Learning and AI,189650,In-person
2022,Machine Learning Engineer,Machine Learning and AI,164996,In-person
2022,Data Architect,Data Architecture and Modeling,149040,Remote
2022,Data Architect,Data Architecture and Modeling,113900,Remote
2022,Data Engineer,Data Engineering,154000,Remote
2022,Data Engineer,Data Engineering,126000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,200000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,150000,Remote
2022,Data Engineer,Data Engineering,195700,In-person
2022,Data Engineer,Data Engineering,130500,In-person
2022,Analytics Engineer,Leadership and Management,170000,Remote
2022,Analytics Engineer,Leadership and Management,135000,Remote
2022,Data Engineer,Data Engineering,98506,In-person
2022,Data Engineer,Data Engineering,73880,In-person
2022,Data Analyst,Data Analysis,117000,Remote
2022,Data Analyst,Data Analysis,99450,Remote
2022,Data Engineer,Data Engineering,200000,Remote
2022,Data Engineer,Data Engineering,135000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,193900,In-person
2022,Machine Learning Engineer,Machine Learning and AI,129300,In-person
2022,Machine Learning Engineer,Machine Learning and AI,55410,Remote
2022,Data Analyst,Data Analysis,86193,In-person
2022,Data Analyst,Data Analysis,61566,In-person
2022,Data Analyst,Data Analysis,175000,Remote
2022,Data Analyst,Data Analysis,130000,Remote
2022,Data Engineer,Data Engineering,188100,In-person
2022,Data Engineer,Data Engineering,139860,In-person
2022,Machine Learning Engineer,Machine Learning and AI,248700,In-person
2022,Machine Learning Engineer,Machine Learning and AI,167100,In-person
2022,Data Scientist,Data Science and Research,123400,In-person
2022,Data Scientist,Data Science and Research,88100,In-person
2022,BI Data Analyst,Data Analysis,50432,Remote
2022,Data Scientist,Data Science and Research,245000,In-person
2022,Data Scientist,Data Science and Research,205000,In-person
2022,Data Engineer,Data Engineering,141300,In-person
2022,Data Engineer,Data Engineering,102100,In-person
2022,Data Architect,Data Architecture and Modeling,141300,In-person
2022,Data Architect,Data Architecture and Modeling,102100,In-person
2022,Data Analyst,Data Analysis,50000,Remote
2022,Data Scientist,Data Science and Research,84053,Remote
2022,Lead Data Scientist,Data Science and Research,61566,Hybrid
2022,Data Architect,Data Architecture and Modeling,250000,In-person
2022,Data Architect,Data Architecture and Modeling,63000,In-person
2022,Data Science Manager,Data Science and Research,189500,Remote
2022,Data Science Manager,Data Science and Research,140100,Remote
2022,Data Engineer,Data Engineering,177600,Remote
2022,Data Engineer,Data Engineering,131300,Remote
2022,Data Engineer,Data Engineering,24000,In-person
2022,Data Engineer,Data Engineering,24000,In-person
2022,Data Engineer,Data Engineering,250000,In-person
2022,Data Engineer,Data Engineering,63000,In-person
2022,Machine Learning Engineer,Machine Learning and AI,202900,Remote
2022,Machine Learning Engineer,Machine Learning and AI,131300,Remote
2022,Data Engineer,Data Engineering,145000,Remote
2022,Data Engineer,Data Engineering,115000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,115000,Hybrid
2022,Machine Learning Engineer,Machine Learning and AI,193900,In-person
2022,Machine Learning Engineer,Machine Learning and AI,129300,In-person
2022,Data Scientist,Data Science and Research,180000,Remote
2022,Data Scientist,Data Science and Research,140000,Remote
2022,Data Analyst,Data Analysis,216200,In-person
2022,Data Analyst,Data Analysis,144100,In-person
2022,Machine Learning Scientist,Machine Learning and AI,216000,In-person
2022,Machine Learning Scientist,Machine Learning and AI,144000,In-person
2022,Data Analyst,Data Analysis,150000,Remote
2022,Applied Data Scientist,Data Science and Research,50000,Hybrid
2021,Cloud Data Architect,Data Architecture and Modeling,250000,Hybrid
2022,Research Scientist,Data Science and Research,84053,In-person
2022,Data Scientist,Data Science and Research,131752,Remote
2022,Analytics Engineer,Leadership and Management,48000,Remote
2022,Data Science Manager,Data Science and Research,260500,In-person
2022,Data Science Manager,Data Science and Research,175100,In-person
2022,Data Engineer,Data Engineering,210000,Remote
2022,Data Engineer,Data Engineering,100000,Remote
2022,Data Analyst,Data Analysis,55000,Remote
2022,Data Analyst,Data Analysis,130000,Remote
2022,Applied Machine Learning Scientist,Machine Learning and AI,77119,Remote
2022,Data Scientist,Data Science and Research,52008,Hybrid
2022,Data Engineer,Data Engineering,206699,In-person
2022,Data Engineer,Data Engineering,99100,In-person
2022,Analytics Engineer,Leadership and Management,200000,In-person
2022,Analytics Engineer,Leadership and Management,54000,In-person
2022,Data Engineer,Data Engineering,250000,In-person
2022,Data Engineer,Data Engineering,63000,In-person
2022,Data Architect,Data Architecture and Modeling,250000,In-person
2022,Data Architect,Data Architecture and Modeling,63000,In-person
2022,Data Engineer,Data Engineering,250000,In-person
2022,Data Engineer,Data Engineering,63000,In-person
2022,Analytics Engineer,Leadership and Management,130000,Hybrid
2022,Data Engineer,Data Engineering,100000,In-person
2022,Data Engineer,Data Engineering,80000,In-person
2022,Data Scientist,Data Science and Research,160000,In-person
2022,Data Scientist,Data Science and Research,100000,In-person
2022,Data Specialist,Data Management and Strategy,221300,Remote
2022,Data Specialist,Data Management and Strategy,148700,Remote
2022,Machine Learning Engineer,Machine Learning and AI,30000,Remote
2022,Data Analyst,Data Analysis,28368,Hybrid
2022,Data Engineer,Data Engineering,91118,In-person
2022,Data Engineer,Data Engineering,61566,In-person
2022,Data Scientist,Data Science and Research,60938,Remote
2022,Data Science Manager,Data Science and Research,249260,In-person
2022,Data Science Manager,Data Science and Research,185400,In-person
2022,Data Engineer,Data Engineering,170000,Remote
2022,Data Engineer,Data Engineering,130000,Remote
2022,Data Scientist,Data Science and Research,80036,Hybrid
2022,Data Analyst,Data Analysis,128875,Remote
2022,Data Analyst,Data Analysis,93700,Remote
2022,Machine Learning Engineer,Machine Learning and AI,180000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,100000,Remote
2022,Data Analyst,Data Analysis,136260,Remote
2022,Data Analyst,Data Analysis,109280,Remote
2022,Data Scientist,Data Science and Research,160000,Remote
2022,Data Scientist,Data Science and Research,92000,Remote
2022,Data Engineer,Data Engineering,200000,Remote
2022,Data Engineer,Data Engineering,160000,Remote
2022,Data Engineer,Data Engineering,135446,In-person
2022,Data Engineer,Data Engineering,104663,In-person
2022,Data Analyst,Data Analysis,117000,Remote
2022,Data Analyst,Data Analysis,99450,Remote
2022,Data Engineer,Data Engineering,129000,Remote
2022,Data Engineer,Data Engineering,86000,Remote
2022,Data Scientist,Data Science and Research,160000,In-person
2022,Data Scientist,Data Science and Research,119300,In-person
2022,Business Data Analyst,Data Analysis,100000,Remote
2022,Data Scientist,Data Science and Research,25000,Hybrid
2022,Data Analyst,Data Analysis,65257,Hybrid
2022,AI Scientist,Machine Learning and AI,200000,Remote
2022,Machine Learning Developer,Machine Learning and AI,180000,Remote
2022,Data Scientist,Data Science and Research,153000,Remote
2022,Data Engineer,Data Engineering,210000,Remote
2022,Data Engineer,Data Engineering,100000,Remote
2022,Data Analyst,Data Analysis,150075,Remote
2022,Data Analyst,Data Analysis,110925,Remote
2022,Machine Learning Scientist,Machine Learning and AI,22800,Remote
2022,Data Scientist,Data Science and Research,160000,Remote
2022,Data Scientist,Data Science and Research,92000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,202900,Remote
2022,Machine Learning Engineer,Machine Learning and AI,131300,Remote
2020,Data Analyst,Data Analysis,22809,Remote
2022,Data Analyst,Data Analysis,15000,In-person
2022,Data Engineer,Data Engineering,175000,Remote
2022,Data Engineer,Data Engineering,135000,Remote
2022,Data Science Manager,Data Science and Research,133766,Remote
2022,Machine Learning Engineer,Machine Learning and AI,83000,In-person
2022,Data Engineer,Data Engineering,92350,Remote
2022,Data Engineer,Data Engineering,67723,Remote
2022,Data Scientist,Data Science and Research,186000,In-person
2022,Data Scientist,Data Science and Research,148800,In-person
2022,Data Analyst,Data Analysis,112900,In-person
2022,Data Analyst,Data Analysis,90320,In-person
2022,ML Engineer,Machine Learning and AI,240000,In-person
2022,ML Engineer,Machine Learning and AI,160000,In-person
2022,Data Science Manager,Data Science and Research,300000,Remote
2022,Data Science Manager,Data Science and Research,200000,Remote
2022,Data Engineer,Data Engineering,65666,Hybrid
2022,AI Scientist,Machine Learning and AI,200000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,116976,In-person
2022,Machine Learning Engineer,Machine Learning and AI,92350,In-person
2022,AI Scientist,Machine Learning and AI,120000,In-person
2022,Data Analyst,Data Analysis,112900,Remote
2022,Data Analyst,Data Analysis,90320,Remote
2022,Data Analytics Manager,Leadership and Management,145000,Remote
2022,Data Analytics Manager,Leadership and Management,105400,Remote
2020,Data Scientist,Data Science and Research,49268,In-person
2022,Data Engineer,Data Engineering,110820,In-person
2022,Data Engineer,Data Engineering,92350,In-person
2022,Data Scientist,Data Science and Research,215300,Remote
2022,Data Scientist,Data Science and Research,158200,Remote
2022,Data Engineer,Data Engineering,209100,Remote
2022,Data Engineer,Data Engineering,154600,Remote
2022,Data Analyst,Data Analysis,115934,In-person
2022,Data Analyst,Data Analysis,81666,In-person
2022,Data Engineer,Data Engineering,175000,Remote
2022,Data Engineer,Data Engineering,155000,Remote
2022,Machine Learning Engineer,Machine Learning and AI,84053,Remote
2022,Data Analyst,Data Analysis,164000,In-person
2022,Data Analyst,Data Analysis,132000,In-person
2022,Data Scientist,Data Science and Research,170000,Remote
